-84.3354566153,39.547020866
-84.4110930665,39.5868312626
-84.3789930491,39.5818310323
-84.3690934261,39.5711308173
-84.3742270504,39.583371988
-84.3778272846,39.5775922379
-84.3699173843,39.5868999627
-84.3398565507,39.5467541129
-84.3994318753,39.5779012966
-84.3806577263,39.5690501221
-84.3686315626,39.5792449454
-84.4031549451,39.5865590834
-84.385148528,39.5877967716
-84.3385535803,39.5464683833
-84.3917208922,39.5866078841
-84.3721172162,39.566259207
-84.3773472235,39.5720160563
-84.3791172943,39.5868554153
-83.7250431537,40.1610826179
-83.6718921694,40.1254656777
-83.663603704,40.1450882979
-83.6726651584,40.1261977552
-83.6858768216,40.1442946783
-83.6878085957,40.1356340663
-83.9654476394,40.1299862688
-83.9480638622,40.0484403598
-83.9642650074,40.1228120332
-83.9567036631,40.1196744458
-83.9487644528,40.1016111042
-83.9500380979,40.0919167974
-83.9108611953,40.1078509413
-83.910114258,40.0995099766
-83.654023634,40.0391727367
-83.8260886357,40.0817671524
-83.8023456101,40.0993327236
-83.7987904627,40.1042479867
-83.7828474082,40.0840742157
-83.7613023194,40.1190543975
-83.9356034164,40.0714556546
-83.9155016839,40.0697602536
-83.9110326206,40.0853021372
-83.9206382632,40.0567167766
-83.7617767408,40.1153254081
-83.7784903622,40.1016901902
-83.769009645,40.1107980355
-83.7675906165,40.112916347
-83.7667366051,40.1106526139
-83.7641640798,40.1093999319
-83.7622409857,40.1077368375
-83.8017296806,40.0465201068
-83.797908191,40.0445949363
-83.7470179694,40.0528214705
-83.771861803,40.0814262701
-83.7556781231,40.1160933566
-83.7521670165,40.1179446354
-83.7544382778,40.1139429898
-83.7502679164,40.1165407195
-83.7508784521,40.1141063577
-83.7475588256,40.1173744735
-83.7426398684,40.1188657523
-83.7587068914,40.109070187
-83.7401841611,40.1111936902
-83.7563055497,40.107470288
-83.7547712099,40.1087766167
-83.7512445534,40.1118770772
-83.7517492939,40.1074760484
-83.7515506989,40.1022056582
-83.7536184767,40.1054068675
-83.7486963606,40.1095169422
-83.7458375492,40.109350141
-83.7426970716,40.1091445409
-83.7402939776,40.1100750916
-83.7486042848,40.1061829776
-83.7392414234,40.1078259297
-83.7436935888,40.1064256322
-83.7323135811,40.1043112495
-83.7465974656,40.0983950842
-83.7459793458,40.097483153
-83.7018498079,40.1014205257
-83.7210610756,40.0991159462
-83.7053378856,40.0875407223
-83.6924402081,40.0460901732
-83.6767890669,40.0624295922
-83.6823023231,40.0760540972
-83.6770372382,40.0387813631
-83.6912242974,40.020976787
-83.6330613851,40.0461145612
-83.6454172947,40.0369176884
-83.8074082612,40.1734364914
-84.0224084593,40.051473481
-84.0244333677,40.1298017059
-84.0267282455,40.0558734426
-84.0239402974,40.0432849343
-84.0224431924,40.054643274
-84.0020002701,40.1034127825
-83.8459038203,40.1173055795
-83.9522702076,40.1251654089
-83.9279402719,40.1618730556
-83.6895932713,40.1899424892
-83.7258655076,40.1821671546
-83.8001739548,40.0634709054
-83.7348284611,40.1131771544
-83.7271314171,40.0963603301
-83.9767039829,40.1420253073
-83.9789397467,40.1608212116
-83.6540783182,40.0894905383
