-84.2134729992,40.7062048729
-84.2586028165,40.6964458603
-84.2472296951,40.7260507898
-84.1901303632,40.7635759723
-84.2197550161,40.8123278171
-84.2113362272,40.8073330943
-84.3334275505,40.7293164514
-83.8998460406,40.889519407
-83.9945132547,40.9057347184
-83.9666282469,40.9101833967
-83.9311475182,40.9147460025
-83.8812706343,40.8998131578
-83.8870423326,40.8972524989
-83.8888828295,40.893266434
-83.8959200551,40.8927079768
-83.8973072966,40.8887454885
-83.8930566708,40.8913780372
-83.8990075474,40.8977487425
-83.8957114486,40.9032382785
-83.8966712992,40.8974767483
-83.8907745327,40.9142201168
-84.1256199597,40.7162345439
-84.1079992828,40.7160918769
-84.1054778631,40.7247901746
-84.1043665731,40.7149096551
-84.1015758363,40.7149111618
-84.0955729768,40.7269108877
-84.0964987129,40.7260133266
-84.094994245,40.7260282692
-84.0984683908,40.7177770352
-84.1036539147,40.7131595572
-84.1037803937,40.7100227001
-84.1076310647,40.7039551357
-84.1061579148,40.7028819266
-84.1030731965,40.7056544102
-84.134410145,40.6725549349
-84.1815008892,40.7454552061
-84.162009604,40.7147950422
-84.1311084052,40.7066763257
-84.1286739217,40.7062853878
-84.1296282467,40.7073446648
-84.1568339128,40.6838842042
-84.2390349456,40.7357308407
-84.1483333999,40.7033460434
-84.1790596359,40.6826786921
-84.1993393802,40.6953874542
-84.1740919157,40.754414572
-84.249508389,40.8138581013
-84.2625747017,40.7577951584
-84.1421315082,40.6748516837
-84.1237117511,40.7047032284
-84.1806930909,40.7087812122
-84.347211259,40.7157470397
-84.1889423535,40.7780250229
-84.3472757162,40.7121262885
-84.3297581265,40.7036473299
-83.9085347191,40.904486233
-83.8844376588,40.8952388825
-83.8937664617,40.8859346657
-83.8908311574,40.8884537923
-83.8918189311,40.9040803467
-83.8930071111,40.8981881271
-83.8965491897,40.8924602122
-83.8966925766,40.8881198564
-83.9023309456,40.8836166501
-84.2306043223,40.8395149056
-84.1956603084,40.8543405549
-84.2061217904,40.8524903961
-84.0960429248,40.7426723472
-84.0882361273,40.7423665314
-84.0869950677,40.7405943459
-84.092508788,40.7386025568
-84.0916830709,40.7338787718
-84.0882909603,40.7354449061
-84.0838424634,40.7390385248
-84.0838271856,40.7373232879
-84.0822304657,40.7390592654
-84.08359159,40.7343396824
-84.0848521429,40.7276050535
-84.0806717387,40.7419204021
-84.1377134173,40.7022499364
-84.0806752832,40.7390746432
-84.1312999366,40.7271247816
-84.1289462326,40.7445471318
-84.1306382165,40.7437170464
-84.1251497019,40.7404142172
-84.1262026087,40.7425742903
-84.1817543295,40.7560093133
-84.1351729277,40.7232179423
-84.1368321593,40.7285057349
-84.1466629445,40.7285304505
-84.1627395964,40.7422199286
-84.1292159504,40.7636887453
-83.9675363366,40.834402809
-83.9850269932,40.8142068786
-84.1911562322,40.8365883741
-84.1965635295,40.8426301222
-84.2007945317,40.8445513744
-84.2136897131,40.7897928074
-84.2427544551,40.8417500863
-84.1615077994,40.8361388
-84.1738126973,40.8116656561
-84.1939435662,40.7834740979
-84.2024589227,40.787629704
-84.2003315678,40.7794940967
-84.201686423,40.7738418935
-84.078817335,40.7340290705
-84.0728278866,40.7362484901
-84.0665621084,40.7410609106
-84.0726897088,40.7316218578
-84.093391209,40.7278404432
-84.091004467,40.7192873254
-84.0884671067,40.7200528182
-84.0883471567,40.716637574
-84.0782621999,40.7209342152
-84.0864760815,40.7179445823
-84.0915357137,40.7124231764
-84.0883519194,40.7124986814
-84.0871933797,40.7112547943
-84.0734009395,40.7201267879
-84.0774377906,40.7257207127
-84.072850984,40.7092749119
-84.1348826714,40.7375746117
-84.1488512553,40.7404056061
-84.1439161957,40.7291898778
-84.1626889403,40.7363587604
-84.1604356883,40.7370716342
-84.1625678881,40.7375490837
-84.1597430973,40.7401168471
-84.1470153308,40.7198003611
-84.1580772611,40.7199777055
-84.1884853819,40.7279620423
-84.1489638493,40.7316652811
-84.15201382,40.7400341808
-84.1336371462,40.7234165445
-84.1433521376,40.7303745034
-84.1178893339,40.7453558104
-84.1295978562,40.7588495368
-84.127227406,40.7579064854
-84.1468155815,40.7613758993
-84.1350158298,40.7564145304
-84.1332144669,40.7584636541
-84.1285568977,40.7701306601
-83.9802851439,40.7596263513
-83.9894070053,40.750024945
-84.0061345521,40.7237423481
-84.0032138399,40.7492730414
-84.0134246077,40.8104591072
-84.1987990213,40.7962579211
-83.9935943834,40.7372922986
-84.0433546202,40.8140815193
-84.022728107,40.7976403819
-84.2005254882,40.7541347786
-84.1792778584,40.7939661946
-84.1951455593,40.7860485553
-84.3299478191,40.8547512231
-84.2441629651,40.687369478
-84.1815777017,40.7275507953
-84.1747534536,40.7239963046
-84.1669602078,40.7216778153
-84.1713442284,40.7015697072
-84.2114660125,40.6682861531
-84.2020091524,40.663862068
-83.9467582541,40.6816829178
-84.1786975298,40.6905252538
-84.162231411,40.6952498871
-84.1773421567,40.6910560377
-84.1717661784,40.6859883315
-84.1861046429,40.6726141688
-84.1717947558,40.6881455826
-84.0926896002,40.6958257258
-84.1094785394,40.68822607
-84.0543098359,40.6779117745
-84.3108072499,40.8499208734
-84.0662589538,40.7321812193
-83.893719102,40.9027351851
-84.0157331993,40.7448874535
-84.030767313,40.7291538182
-84.0314181941,40.6642481822
-84.1265595487,40.76747762
-84.1251907473,40.7684154692
-84.1258839108,40.7676102814
-84.1540896009,40.7675322278
-84.1462608448,40.7678128107
-83.9740829804,40.8308865013
-83.9708940337,40.833348996
-83.9565482662,40.8381469423
-83.964078308,40.8382207251
-83.9950321146,40.8330310041
-83.9915338973,40.8248519685
-84.0276112895,40.7851952435
-84.0499766604,40.7279109994
-84.0009420715,40.7643271665
-84.0120834948,40.7537768966
-84.0157588818,40.7650902767
-83.945498974,40.9118431921
-83.9425075341,40.8596939983
-83.9280164288,40.8677496872
-83.980398633,40.6496630774
-83.9848686037,40.6549967214
