-84.3712856177,39.5310009638
-84.3506631366,39.5437763187
-84.3512760051,39.5423826448
-84.3354566153,39.547020866
-84.3508532123,39.5297789099
-84.3400769837,39.515726408
-84.4705064371,39.5847739609
-84.4660836547,39.5842671175
-84.46428001,39.5756337126
-84.4706066156,39.5678582745
-84.4110930665,39.5868312626
-84.4107532236,39.5664041483
-84.3798940288,39.5593205042
-84.3838649384,39.5682575536
-84.4019107249,39.5369366603
-84.3816280509,39.542286084
-84.3797646827,39.5499915538
-84.3847851823,39.5291617297
-84.3798192203,39.5317859066
-84.3364109252,39.525592808
-84.3370099239,39.5228395002
-84.3765367495,39.5325392681
-84.390533711,39.5621148404
-84.4246966855,39.5748081023
-84.3365313616,39.5197846627
-84.373523392,39.5325379551
-84.3914100341,39.5508542673
-84.35682432,39.5231045253
-84.3449105111,39.5415770403
-84.3691001169,39.554784449
-84.3452422537,39.5442660585
-84.3806175198,39.5543284068
-84.3789930491,39.5818310323
-84.3628064091,39.5313778169
-84.3514996632,39.538060079
-84.3515971338,39.5351637294
-84.344376684,39.5272633416
-84.4281502738,39.5832110125
-84.4423265201,39.5792770921
-84.3766038756,39.5632836574
-84.382990145,39.5547585719
-84.3813030758,39.5604654814
-84.382479254,39.5362763962
-84.3683897104,39.5494870659
-84.3533840972,39.5274885627
-84.334972265,39.5196565827
-84.355673671,39.5431326626
-84.4201586384,39.5568856689
-84.3402597824,39.5297785596
-84.3690934261,39.5711308173
-84.3670478368,39.5565896746
-84.3742270504,39.583371988
-84.3665500259,39.5542625075
-84.3644085389,39.5429899914
-84.3510709327,39.531124164
-84.3520545407,39.5249306519
-84.3570384132,39.5272299124
-84.371388287,39.5298067411
-84.3696659543,39.5271511348
-84.3671975737,39.5295378833
-84.3692201491,39.5255762218
-84.3627508225,39.5388810729
-84.3533715317,39.5415026061
-84.3445978934,39.539059542
-84.3617971236,39.5333921305
-84.3564705375,39.5324122031
-84.3409195058,39.546165798
-84.3355532109,39.5133586673
-84.3416052674,39.5140712736
-84.3399607375,39.5227368664
-84.3409416047,39.5162524124
-84.3353729593,39.5153696959
-84.4432515955,39.5567571898
-84.396956476,39.5675797368
-84.3778272846,39.5775922379
-84.3914858069,39.5539097867
-84.3956757904,39.5430780568
-84.3795321823,39.5364076724
-84.3757403553,39.5359463686
-84.3375767073,39.5269377762
-84.3717815789,39.5407981416
-84.3421365129,39.5210881006
-84.3699173843,39.5868999627
-84.3904090491,39.5523887155
-84.3457105789,39.5198487079
-84.3527281624,39.5182404955
-84.3482214514,39.5364138828
-84.3729693272,39.5512051555
-84.3543239778,39.5242707468
-84.3511191187,39.5271392019
-84.3711625185,39.5258507506
-84.3633978766,39.5294190875
-84.36146251,39.5346412907
-84.3681102182,39.5265115776
-84.3567376751,39.5288697199
-84.3520825556,39.5427682396
-84.3398565507,39.5467541129
-84.3357386614,39.5243191819
-84.3363283928,39.5172867242
-84.3346022252,39.5264195219
-84.3366914507,39.5133765035
-84.3438385277,39.5149290612
-84.3490575838,39.5217821247
-84.475125133,39.5825884063
-84.4557967282,39.5746722486
-84.4161513847,39.5792653693
-84.3994318753,39.5779012966
-84.3985645392,39.546038278
-84.3959003979,39.5641412039
-84.3806577263,39.5690501221
-84.3825969148,39.5584041142
-84.391243,39.5376236667
-84.3825887819,39.5347281581
-84.3606571526,39.5364632705
-84.3790819864,39.5342302568
-84.4024447692,39.5523791649
-84.3456999687,39.5162916115
-84.3589352498,39.5277689075
-84.3861598941,39.5529914151
-84.3889853373,39.5528948796
-84.3686315626,39.5792449454
-84.3627959916,39.5395432577
-84.3711893624,39.5272752489
-84.3512260358,39.52590799
-84.3660713672,39.5307860767
-84.3602344047,39.5382833438
-84.3518372676,39.5237346914
-84.3352046149,39.5172598967
-84.4567132236,39.5605828868
-84.4368927712,39.5894695641
-84.4345282817,39.5847461509
-84.4210930498,39.5762763809
-84.4010859957,39.54187063
-84.4190488157,39.5840324444
-84.4031549451,39.5865590834
-84.372691223,39.5430028199
-84.401438991,39.5382743118
-84.3992081933,39.5372841276
-84.3812072256,39.5358965471
-84.3782304595,39.5319366797
-84.3831465975,39.5285201044
-84.3387252323,39.5290122373
-84.3723368384,39.5274150412
-84.3489936412,39.5381568159
-84.3917943427,39.5519331218
-84.3671379619,39.5551639512
-84.3652065539,39.5570376948
-84.3734022912,39.5309222838
-84.3468774597,39.5374432559
-84.3989629772,39.5447758967
-84.3470075382,39.5443923639
-84.3536538098,39.5261792516
-84.385148528,39.5877967716
-84.3653597049,39.5352933752
-84.356826427,39.5308559158
-84.3385535803,39.5464683833
-84.3434210962,39.5449760671
-84.3567241143,39.535424308
-84.3518804443,39.5272942515
-84.3540690981,39.5349731336
-84.3457243799,39.5281039552
-84.3388631959,39.5126385344
-84.338174792,39.516227877
-84.4749383379,39.5670336674
-84.4597546471,39.5645784467
-84.4044809221,39.5409427813
-84.3917208922,39.5866078841
-84.4002488373,39.5530514108
-84.3777394714,39.5587015406
-84.3849368262,39.5301366956
-84.3791649354,39.5286602069
-84.3891165856,39.5457970674
-84.3825091868,39.5355505457
-84.3799883901,39.5357785074
-84.3721172162,39.566259207
-84.3752020116,39.5579149984
-84.3741188527,39.5289154211
-84.375102714,39.5282917583
-84.3389951199,39.5195252342
-84.3886174419,39.5508717731
-84.3880139167,39.5312248462
-84.3355103608,39.5281794655
-84.3452980528,39.5448005246
-84.3495825249,39.5397134457
-84.3712774871,39.5592344328
-84.3688982307,39.5332225111
-84.3576741835,39.5397899027
-84.340415886,39.5262698395
